,Headline,Date,URL,Company
0,Life Insurance Stocks Look Cheap and Inviting,2023-04-14 17:47:00,https://www.marketwatch.com/articles/corebridge-equitable-primerica-life-insurance-stocks-697ee7a6?mod=mw_quote_news,jxn
1,"Jackson Financial Raises Div 13%, Adds $450M to Share Buyback Plan",2023-02-28 17:11:00,https://www.marketwatch.com/story/jackson-financial-raises-div-13-adds-450m-to-share-buyback-plan-a10a52c1?mod=mw_quote_news,jxn
