,Headline,Date,URL,Company
0,"Core & Main Q4 Sales, Earnings Up on Higher Prices, Acquisitions",2023-03-28 08:00:00,https://www.marketwatch.com/story/core-main-q4-sales-earnings-up-on-higher-prices-acquisitions-7a5c00f2?mod=mw_quote_news,cnm
1,Core & Main rallies on stronger-than-expected earnings,2022-12-13 08:51:00,https://www.marketwatch.com/story/core-main-rallies-on-stronger-than-expected-earnings-2022-12-13?mod=mw_quote_news,cnm
2,Core & Main stock falls after upsized share offering priced at 5% discount,,https://www.marketwatch.com/story/core-main-stock-falls-after-upsized-share-offering-priced-at-5-discount-2022-09-16?mod=mw_quote_news,cnm
3,Most 2021 IPOs Were Duds. These Are the Winners.,2022-03-31 15:33:00,https://www.marketwatch.com/articles/top-10-2021-ipos-51648755128?mod=mw_quote_news,cnm
4,A High-Yield Bond Fund Says Goodbye to Fossil Fuels,,https://www.marketwatch.com/articles/high-yield-bond-fund-esg-fossil-fuels-51630530288?mod=mw_quote_news,cnm
5,7 Companies Open for Trading. Here’s How They Did.,2021-07-23 15:04:00,https://www.marketwatch.com/articles/ipos-friday-how-they-did-51627067004?mod=mw_quote_news,cnm
6,"Core & Main stock rises in its debut, valuing company at more than $5.2 billion",2021-07-23 12:30:00,https://www.marketwatch.com/story/core-main-stock-rises-in-its-debut-valuing-company-at-more-than-52-billion-2021-07-23?mod=mw_quote_news,cnm
7,Core & Main set to go public after IPO priced at low end of expected range,2021-07-23 07:19:00,https://www.marketwatch.com/story/core-main-set-to-go-public-after-ipo-priced-at-low-end-of-expected-range-2021-07-23?mod=mw_quote_news,cnm
