,Headline,Date,URL,Company
0,This Small-Cap Stock Is Worth Buying Despite Its Supply-Chain Problems,2021-11-19 18:20:00,https://www.marketwatch.com/articles/small-cap-stock-lci-industries-51637179998?mod=mw_quote_news,lcii
1,Winnebago Had Blockbuster Earnings. Why the Stock Is Sagging.,2021-06-23 11:03:00,https://www.marketwatch.com/articles/winnebago-earnings-stock-covid-reopening-51624460444?mod=mw_quote_news,lcii
2,Camping World Stock Is Soaring. Here’s Why.,2020-11-02 12:02:00,https://www.marketwatch.com/articles/camping-world-stock-is-soaring-heres-why-51604336557?mod=mw_quote_news,lcii
3,RV Sales Have Soared During the Pandemic. These Stocks Could See More Gains Ahead.,2020-10-02 16:39:00,https://www.marketwatch.com/articles/recreational-vehicle-stocks-could-see-further-gains-51601671189?mod=mw_quote_news,lcii
4,Barron’s Stock Pick: Boat-Maker Brunswick Could Catch a Wave on Wall Street,2020-06-19 20:00:00,https://www.marketwatch.com/articles/boat-maker-brunswick-could-see-its-stock-rally-as-sales-revive-51592611200?mod=mw_quote_news,lcii
5,RV Sales Have Slumped. Here’s Why the Stocks Have Rallied.,2019-08-20 05:15:00,https://www.marketwatch.com/articles/rv-industry-slump-inventory-elkhart-recession-economy-thor-winnebago-51566240571?mod=mw_quote_news,lcii
6,"Like Amazon, these stocks have 100% buy ratings from analysts",2019-04-25 07:24:00,https://www.marketwatch.com/story/like-amazon-these-stocks-have-100-buy-ratings-from-analysts-2019-04-24?mod=mw_quote_news,lcii
7,Trump’s trade deal bodes well for these companies — and their investors,2018-10-08 06:48:00,https://www.marketwatch.com/story/trumps-trade-deal-bodes-well-for-these-companies-and-their-investors-2018-10-05?mod=mw_quote_news,lcii
8,Looking for Bargains in the Recent RV Wreck,,https://www.marketwatch.com/articles/looking-for-bargains-in-the-recent-rv-wreck-1536364800?mod=mw_quote_news,lcii
